t_end,t_start,Driver's Exit Time,Driver's Return Time,Notes,Packages?,Queue,TNC Sign,Passenger Access Door,Trunk Access,Zone,week,right_censor,left_censor,Dwell_time,Conflict_long,Conflict_short,Site,Bound,event_type,event_type_TRB,loc_type,loc_type_short,Num_individuals,veh_type,veh_type_short,curb_use_type,Taxi_x,Paid_x,Unauth_x,Unknown_x,0-10,10-15,15-20,20-25,25-30,30-35,35-40,40-45,45-50,50-55,55-60,60-65,65-70,70-75,75-80,80-85,85-200,Volume,Mean_SPD,Condition,Temp_(F),Taxi_y,Paid_y,Unauth_y,Unknown_y,All_occup,PLZ_occup,garage_occup,period
2018-12-03 08:47:43,2018-12-03 08:47:26,,,,No,0.0,-,Both,No,6,1,1,1,0.2833333333333333,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,2.0,Passenger vehicle,Passenger vehicle,Passenger load zone,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.5,Fog,37,0,1,0,0,2,0,0.4920884092631253,Morning
2018-12-03 08:47:47,2018-12-03 08:47:40,-,-,,No,,-,Back,No,26,1,1,1,0.11666666666666667,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Street,Street,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,2,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12.763157894736842,Fog,37,1,1,3,0,5,0,0.4920884092631253,Morning
2018-12-03 08:48:13,2018-12-03 08:47:50,-,-,,No,1.0,-,Front,No,28,1,1,1,0.38333333333333336,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Street,Street,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,2,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12.763157894736842,Fog,37,1,1,3,0,5,0,0.4920884092631253,Morning
2018-12-03 08:49:21,2018-12-03 08:48:32,,,"Exited thru front door then accessed back door to grab baggage, ",No,0.0,-,Both,Yes,3,1,1,1,0.8166666666666667,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.5,Fog,37,0,1,1,0,2,0,0.4920884092631253,Morning
2018-12-03 08:49:10,2018-12-03 08:48:46,-,-,Driver exits and backseat passenger moves into drivers seat,No,0.0,-,Both,No,18,1,1,1,0.4,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14.444444444444445,Fog,37,0,0,1,0,2,0,0.4920884092631253,Morning
2018-12-03 09:09:12,2018-12-03 08:49:26,08:53:20,09:08:36,"Fedex Delivery truck, made 2 trips for deliveries",Yes,0.0,-,Front,Yes,18,1,1,1,19.766666666666666,None,None,BTW Thomas & Harrison St,NB,Parked,Parked,Curb,Curb,1.0,Truck/Large passenger van,,Unauthorized,0,0,1,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14.444444444444445,Fog,37,0,0,1,0,2,0,0.4920884092631253,Morning
2018-12-03 08:54:47,2018-12-03 08:50:23,,,,No,0.0,-,Front,No,7,1,1,1,4.4,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14.6875,Fog,37,0,1,1,0,2,0,0.5175955122609937,Morning
2018-12-03 08:50:40,2018-12-03 08:50:24,-,-,,No,0.0,Yes,Back,No,16,1,1,1,0.26666666666666666,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13.75,Fog,37,0,0,2,0,3,0,0.5175955122609937,Morning
2018-12-03 08:50:50,2018-12-03 08:50:31,-,-,,No,,Yes,Back,No,25,1,1,1,0.31666666666666665,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13.25,Fog,37,1,1,2,0,4,0,0.5175955122609937,Morning
2018-12-03 08:50:45,2018-12-03 08:50:38,,,,No,0.0,No,Back,No,3,1,1,1,0.11666666666666667,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14.6875,Fog,37,0,1,2,0,3,0,0.5175955122609937,Morning
2018-12-03 08:54:14,2018-12-03 08:54:03,-,-,,No,,No,Back,No,26,1,1,1,0.18333333333333332,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13.25,Fog,37,0,1,2,0,3,0,0.5175955122609937,Morning
2018-12-03 08:54:58,2018-12-03 08:54:27,-,-,,No,2.0,-,Front,No,25,1,1,1,0.5166666666666667,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13.25,Fog,37,0,1,2,0,3,0,0.5175955122609937,Morning
2018-12-03 08:55:39,2018-12-03 08:55:14,-,-,,No,,-,Front,No,25,1,1,1,0.4166666666666667,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9.583333333333334,Fog,37,0,1,2,0,3,0,0.5372959301373311,Morning
2018-12-03 08:55:55,2018-12-03 08:55:36,-,-,,No,0.0,No,Back,No,18,1,1,1,0.31666666666666665,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13.571428571428571,Fog,37,0,0,2,0,3,0,0.5372959301373311,Morning
2018-12-03 08:56:58,2018-12-03 08:56:33,-,-,,No,0.0,Yes,Back,No,16,1,1,1,0.4166666666666667,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13.571428571428571,Fog,37,0,0,2,0,3,0,0.5372959301373311,Morning
2018-12-03 08:58:13,2018-12-03 08:56:40,-,-,,No,,-,Back,No,25,1,1,1,1.55,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9.583333333333334,Fog,37,0,1,2,0,3,0,0.5372959301373311,Morning
2018-12-03 08:56:58,2018-12-03 08:56:45,-,-,,No,,Yes,Back,No,26,1,1,1,0.21666666666666667,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9.583333333333334,Fog,37,0,1,3,0,4,0,0.5372959301373311,Morning
2018-12-03 08:57:02,2018-12-03 08:56:50,-,-,,No,,No,Back,No,26,1,1,1,0.2,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9.583333333333334,Fog,37,0,1,4,0,5,0,0.5372959301373311,Morning
2018-12-03 09:07:55,2018-12-03 08:58:55,,,,No,0.0,-,Front,No,8,1,1,1,9.0,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.833333333333334,Fog,37,0,1,1,0,2,0,0.5372959301373311,Morning
2018-12-03 09:06:33,2018-12-03 08:58:59,-,-,,No,0.0,No,Back,No,18,1,1,1,7.566666666666666,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13.571428571428571,Fog,37,0,0,2,0,3,0,0.5372959301373311,Morning
2018-12-03 09:04:59,2018-12-03 09:00:55,-,-,,No,,-,Front,No,24,1,1,1,4.066666666666666,None,None,BTW Thomas & John St,SB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,15.0,Fog,37,0,1,2,0,3,0,0.5558869937683091,Morning
2018-12-03 09:01:05,2018-12-03 09:00:55,-,-,,No,,Yes,Back,No,25,1,1,1,0.16666666666666666,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,15.0,Fog,37,0,1,2,0,3,0,0.5558869937683091,Morning
2018-12-03 09:01:32,2018-12-03 09:01:10,,,"Waited for pedestrain crossing before pulling out, Exited thru front door then accessed back door to grab baggage, ",No,0.0,-,Both,No,3,1,1,1,0.36666666666666664,veh-ped,veh-ped,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10.9375,Fog,37,0,1,2,0,3,0,0.5558869937683091,Morning
2018-12-03 09:01:54,2018-12-03 09:01:45,-,-,,No,0.0,-,Front,No,16,1,1,1,0.15,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11.0,Fog,37,0,0,3,0,4,0,0.5558869937683091,Morning
2018-12-03 09:02:48,2018-12-03 09:02:40,-,-,,No,0.0,-,Front,No,16,1,1,1,0.13333333333333333,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11.0,Fog,37,0,0,3,0,4,0,0.5558869937683091,Morning
2018-12-03 09:03:36,2018-12-03 09:03:06,,,,No,1.0,-,Front,No,3,1,1,1,0.5,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Street,Street,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10.9375,Fog,37,0,1,2,0,3,0,0.5558869937683091,Morning
2018-12-03 09:03:16,2018-12-03 09:03:06,-,-,,No,1.0,No,Front,No,19,1,1,1,0.16666666666666666,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11.0,Fog,37,0,0,3,0,4,0,0.5558869937683091,Morning
2018-12-03 09:03:38,2018-12-03 09:03:16,,,,No,0.0,-,Both,No,2,1,1,1,0.36666666666666664,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Half and Half,Curb,2.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10.9375,Fog,37,0,2,2,0,4,0,0.5558869937683091,Morning
2018-12-03 09:03:40,2018-12-03 09:03:20,,,,No,0.0,-,Front,No,2,1,1,1,0.3333333333333333,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10.9375,Fog,37,0,3,2,0,5,0,0.5558869937683091,Morning
2018-12-03 09:04:25,2018-12-03 09:03:34,-,-,Dropped off passenger in zone 19 then pulled up and parked in Zone 12 from 9:03:40-,No,0.0,-,Front,No,19,1,1,1,0.85,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11.0,Fog,37,0,0,3,0,4,0,0.5558869937683091,Morning
2018-12-03 09:16:05,2018-12-03 09:03:37,-,-,"Parked, no one got out of car, then drove off 13 minutes later",No,0.0,-,,,12,1,1,1,12.466666666666667,None,None,BTW Thomas & Harrison St,NB,Parked,Other,Curb,Curb,0.0,Passenger vehicle,Passenger vehicle,Commercial vehicle load zone,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11.0,Fog,37,0,0,3,0,5,0,0.5558869937683091,Morning
2018-12-03 09:04:38,2018-12-03 09:04:26,-,-,,No,,Yes,Back,No,25,1,1,1,0.2,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,15.0,Fog,37,0,1,2,0,3,0,0.5558869937683091,Morning
2018-12-03 09:08:32,2018-12-03 09:08:25,-,-,,No,1.0,-,Front,No,18,1,1,1,0.11666666666666667,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Street,Street,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14.0,Fog,37,0,0,2,0,4,0,0.5748436294076148,Morning
2018-12-03 09:09:02,2018-12-03 09:08:38,,,,No,0.0,-,Front,No,3,1,1,1,0.4,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.75,Fog,37,0,1,1,0,2,0,0.5748436294076148,Morning
2018-12-03 09:09:40,2018-12-03 09:09:29,-,-,,No,0.0,No,Back,No,16,1,1,1,0.18333333333333332,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14.0,Fog,37,0,0,1,0,3,0,0.5748436294076148,Morning
2018-12-03 09:09:58,2018-12-03 09:09:38,-,-,,No,,Yes,Front,No,26,1,1,1,0.3333333333333333,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,15.833333333333334,Fog,37,0,0,1,0,1,0,0.5748436294076148,Morning
2018-12-03 09:10:41,2018-12-03 09:10:28,-,-,Dropped off passenger in Zone 16 then pulled up and parked in Zone 13 from 9:11:09-9:13:22,No,0.0,No,Back,No,16,1,1,1,0.21666666666666667,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.75,Fog,37,0,0,1,0,3,0,0.5883939806547361,Morning
2018-12-03 09:10:44,2018-12-03 09:10:33,-,-,,No,,Yes,Back,No,26,1,1,1,0.18333333333333332,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15.833333333333334,Fog,37,0,0,1,0,1,0,0.5883939806547361,Morning
2018-12-03 09:11:15,2018-12-03 09:11:03,-,-,,No,0.0,Yes,Back,No,16,1,1,1,0.2,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.75,Fog,37,0,0,1,0,3,0,0.5883939806547361,Morning
2018-12-03 09:11:40,2018-12-03 09:11:10,-,-,,No,,Yes,Back,No,25,1,1,1,0.5,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15.833333333333334,Fog,37,0,0,1,0,1,0,0.5883939806547361,Morning
2018-12-03 09:13:26,2018-12-03 09:11:11,,,"Parked, no one got out, then car left",No,2.0,,,No,14,1,1,1,2.25,None,None,BTW Thomas & Harrison St,NB,Parked,Other,Curb,Curb,0.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.75,Fog,37,0,1,1,0,4,0,0.5883939806547361,Morning
2018-12-03 09:11:45,2018-12-03 09:11:15,-,-,,No,,Yes,Back,No,25,1,1,1,0.5,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15.833333333333334,Fog,37,0,0,2,0,2,0,0.5883939806547361,Morning
2018-12-03 09:12:10,2018-12-03 09:11:25,,,,No,0.0,-,Back,Yes,2,1,1,1,0.75,None,None,BTW Thomas & Harrison St,SB,Passenger load,Passenger load,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Paid parking,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15.357142857142858,Fog,37,0,2,0,0,2,0,0.5883939806547361,Morning
2018-12-03 09:14:20,2018-12-03 09:13:46,-,-,,No,0.0,-,Back,No,18,1,1,1,0.5666666666666667,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.75,Partly Cloudy,37,0,0,1,0,3,0,0.5883939806547361,Morning
2018-12-03 09:17:39,2018-12-03 09:14:06,09:15:08,09:17:25,,Yes,0.0,-,Both,No,8,1,1,1,3.55,None,None,BTW Thomas & Harrison St,SB,Parked,Parked,Curb,Curb,1.0,Large passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15.357142857142858,Partly Cloudy,37,0,1,1,0,2,0,0.5883939806547361,Morning
2018-12-03 09:17:03,2018-12-03 09:14:27,09:14:44,09:16:48,,Yes,,-,Front,No,24,1,1,1,2.6,None,None,BTW Thomas & John St,SB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15.833333333333334,Partly Cloudy,37,0,0,1,0,1,0,0.5883939806547361,Morning
2018-12-03 09:14:42,2018-12-03 09:14:31,,,,No,1.0,-,Back,No,3,1,1,1,0.18333333333333332,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15.357142857142858,Partly Cloudy,37,0,1,2,0,3,0,0.5883939806547361,Morning
2018-12-03 09:15:56,2018-12-03 09:15:45,-,-,,No,,-,Front,No,25,1,1,1,0.18333333333333332,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15.833333333333334,Partly Cloudy,37,0,0,2,0,2,0,0.6066268691109339,Morning
2018-12-03 09:33:43,2018-12-03 09:16:01,09:28:03,09:33:31,Construction truck,Yes,0.0,-,Front,No,18,1,1,1,17.7,None,None,BTW Thomas & Harrison St,NB,Parked,Parked,Curb,Curb,1.0,Truck,Truck,Unauthorized,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.5,Partly Cloudy,37,0,0,1,0,3,0,0.6066268691109339,Morning
2018-12-03 09:16:17,2018-12-03 09:16:05,-,,Dropped passenger off in Zone 16 then pulled up and parked in Zone 12 from 9:16:20-9:17:42,No,0.0,Yes,Back,No,16,1,1,1,0.2,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.5,Partly Cloudy,37,0,0,2,0,4,0,0.6066268691109339,Morning
2018-12-03 09:19:30,2018-12-03 09:17:38,,,"Driver exited, grabbed bag from back seat and left, then passenger switched into driver's seat",No,0.0,-,Both,No,8,1,1,1,1.8666666666666667,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17.0,Partly Cloudy,37,0,1,2,0,3,0,0.6066268691109339,Morning
2018-12-03 09:18:26,2018-12-03 09:17:58,-,-,,No,,Yes,Back,No,25,1,1,1,0.4666666666666667,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15.833333333333334,Partly Cloudy,37,0,0,1,0,1,0,0.6066268691109339,Morning
2018-12-03 09:39:49,2018-12-03 09:18:10,-,-,"Dropped passenger off within seconds, then pulled up a few spots, parked and stayed in the car for 20 minutes",No,,-,back,No,25,1,1,1,21.65,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15.833333333333334,Partly Cloudy,37,0,0,2,0,2,0,0.6066268691109339,Morning
2018-12-03 09:18:38,2018-12-03 09:18:28,-,-,,No,0.0,Yes,Front,No,17,1,1,1,0.16666666666666666,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.5,Partly Cloudy,37,0,0,2,0,3,0,0.6066268691109339,Morning
2018-12-03 09:19:42,2018-12-03 09:19:21,-,-,,No,0.0,-,Front,No,16,1,1,1,0.35,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.5,Partly Cloudy,37,0,0,2,0,3,0,0.6066268691109339,Morning
2018-12-03 09:19:50,2018-12-03 09:19:40,-,-,,No,,-,Back,No,22,1,1,1,0.16666666666666666,None,None,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Street,Street,2.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15.833333333333334,Partly Cloudy,37,0,0,2,0,2,0,0.6066268691109339,Morning
2018-12-03 09:20:54,2018-12-03 09:20:41,,,,No,0.0,Yes,Back,No,6,1,1,1,0.21666666666666667,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,TNC,TNC & Taxi,Passenger load zone,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.916666666666666,Partly Cloudy,37,0,1,0,0,2,0,0.6232052990915534,Morning
2018-12-03 09:20:48,2018-12-03 09:20:41,,,,No,0.0,Yes,Front,No,14,1,1,1,0.11666666666666667,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Paid parking,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.916666666666666,Partly Cloudy,37,0,1,1,0,3,0,0.6232052990915534,Morning
2018-12-03 09:22:40,2018-12-03 09:22:30,,,,No,0.0,No,Front,No,3,1,1,1,0.16666666666666666,None,None,BTW Thomas & Harrison St,SB,Passenger unload,Passenger unload,Street,Street,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.916666666666666,Partly Cloudy,37,0,1,1,0,2,0,0.6232052990915534,Morning
2018-12-03 09:23:18,2018-12-03 09:23:10,-,-,,No,0.0,No,Back,No,13,1,1,1,0.13333333333333333,None,None,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Half and Half,Curb,1.0,TNC,TNC & Taxi,Unauthorized,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12.916666666666666,Partly Cloudy,37,0,0,2,0,3,0,0.6232052990915534,Morning
2018-12-03 09:24:46,2018-12-03 09:24:04,-,-,,No,,-,Front,No,25,1,1,1,0.7,pass thru,veh-veh,BTW Thomas & John St,SB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11.25,Partly Cloudy,37,0,0,2,0,2,0,0.6232052990915534,Morning
2018-12-03 09:25:22,2018-12-03 09:25:11,-,-,,No,0.0,-,Back,No,16,1,1,1,0.18333333333333332,veh-ped,veh-ped,BTW Thomas & Harrison St,NB,Passenger unload,Passenger unload,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10.625,Partly Cloudy,37,0,0,2,0,3,0,0.643975513465688,Morning
2018-12-03 09:42:20,2018-12-03 09:26:26,09:28:10,09:42:01,,Yes,0.0,No,Front,No,19,1,1,1,15.9,None,None,BTW Thomas & Harrison St,NB,Parked,Parked,Curb,Curb,1.0,Passenger vehicle,Passenger vehicle,Unauthorized,0,0,1,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10.625,Partly Cloudy,37,0,0,2,0,3,0,0.643975513465688,Morning
